统计年度,地区名称,人口数,0-14岁人口数,15-64岁人口数,65岁及以上人口数,总抚养比,少年儿童抚养比,老年人口抚养比,老龄化率,养老床位,经济(亿元),养保支出(亿元),养老床位_5年均值增长率,老龄化率增长率,床位增长率,经济增长率,养保支出增长率,老龄化率_lag1,老年人口抚养比_lag1,养老床位_lag1,65岁及以上人口数_lag1,人口数_lag1,15-64岁人口数_lag1,经济(亿元)_lag1,养保支出(亿元)_lag1,老龄化率_3年均值,老龄化率_3年标准差,老年人口抚养比_3年均值,老年人口抚养比_3年标准差,养老床位_3年均值,养老床位_3年标准差,65岁及以上人口数_3年均值,65岁及以上人口数_3年标准差,经济(亿元)_3年均值,经济(亿元)_3年标准差,养保支出(亿元)_3年均值,养保支出(亿元)_3年标准差,床位覆盖率
2021,广东省,2.8478694435379808,2.9560207103674525,2.9733547679177086,1.5772044291604006,-0.2359903368210424,0.3302478898423662,-0.8365411097762845,-0.8560277841474578,1.026009759984625,3.8668873061970057,2.256088294104437,0.2773596519954903,0.20651121765732783,-0.2561139515650716,0.9355461716573682,-0.2849157425439849,-0.9158397451782533,-0.881862107022075,1.0984496670245507,1.5299832268855542,2.8496537102080004,2.9631210888381467,3.6612093129456627,2.5062476023775853,-0.8733392269943009,-0.7898717248112038,-0.8793498885259259,-0.5905176068578475,1.053188352472159,-0.18219289994898577,1.5070390957947561,2.0967612079201365,3.8132219288898574,3.4460734197359866,2.4716696802149034,0.22398492341592355,-0.2903214618003856
2022,广东省,2.8392521016702212,2.885692671906205,2.9512898550199056,1.7276085678368236,-0.17952405846120748,0.28410719871421286,-0.6832101977377295,-0.6976992878680024,1.0142129937837514,4.061118647312405,2.500591796728937,-0.06155945745707155,0.028678002974524015,-0.2558430045608297,-0.9651482479439765,-0.19560438302076794,-0.7214860475735972,-0.6871568947180631,1.0861850760806742,1.7398042593213334,2.8834343894990666,2.9710496651786773,4.252488293481855,2.6192256283441306,-0.7495904779415021,-0.3169907896220959,-0.719885130334813,-0.4261316012664556,1.0977364681179937,-0.6936629532203543,1.71892697873305,1.3724325051930701,4.12632911970891,3.7700493670160578,2.6684739057346203,0.4848178559558022,-0.39928922622359503
2014,广西壮族自治区,0.09598532514746823,0.517384758191203,0.04388394191712873,-0.2456865326094621,0.784637644532978,1.2469096202550214,-0.5583550265063345,-0.7178630627170111,-0.9802448191321059,-0.6355751469865618,-0.5127935755084874,-3.2019800643001775,-0.4078064150737939,-1.7379617894888622,0.24162412411507098,15.919687053759771,-0.6585791526475007,-0.5010416182509931,-0.761535411376427,-0.22251950688484823,0.0911202082764577,0.04005918278170244,-0.6402152187743941,-1.0259219026991184,-0.6342158905801343,-1.132641011049883,-0.4615846006963155,-1.014416492222304,-0.8709683428561891,0.1800413278564113,-0.20642554352100567,-0.7138782714099785,-0.6201721340510333,-0.6781255058164687,-0.7382474744793863,2.171432441198354,-1.7109771837236072
2015,广西壮族自治区,0.11229341335662645,0.600324182641345,0.03698554712248594,-0.20556539817946612,1.0754389780861282,1.4822271450086058,-0.44226162167714295,-0.6419216879816897,-0.9183302868066752,-0.5865532162544514,-0.3015536889600416,-1.0226102686642349,-0.44013762728322275,0.5705823763216754,0.18512006982792176,0.40123602811171655,-0.5719298837060015,-0.3841230471370644,-0.9595505787677618,-0.18226867203118285,0.10336890791569615,0.03617838321612423,-0.590558290519497,-0.4339034348240657,-0.5918275371812145,-0.9774061290849922,-0.3988510029307763,-0.7808925662764332,-0.8830610637414323,-0.0855254072377362,-0.18561319911733282,-0.5427930978458636,-0.5942861173232995,-0.4897657465336263,-0.5616573704915899,2.222155063901016,-1.5944811389993923
2016,广西壮族自治区,0.12614973737331628,0.5038897870514633,0.0828230682982179,-0.20425163466541502,0.6702934308543116,1.0992594086449292,-0.5254984024980727,-0.6651413155072967,-0.9134026407368746,-0.5331245057361201,-0.3384762287371806,-0.7711432101345232,-0.9561939062485577,-0.1841318995344423,0.18669077332212408,-0.4507371640607372,-0.48972727390329834,-0.25766010287097846,-0.8964176306116196,-0.13996458029978365,0.11984400321419077,0.0292672712860295,-0.537828146372392,-0.2009781359879792,-0.5432965403198831,-1.2609534430597116,-0.34704519316310517,-1.1190021462663722,-0.9268338216429498,-0.5171295079237109,-0.1576297699822235,-0.7622917803243043,-0.5409320159806614,-0.443918528229737,-0.29983403065209796,-0.0632495519940174,-1.584343389690215
2017,广西壮族自治区,0.14046923761196753,0.601069890473536,0.07368363426856815,-0.18718074819888486,0.956859793530475,1.369951463263431,-0.4663564792832015,-0.6475759546245055,-0.8625730007898509,-0.46529769463465737,-0.3116391837771338,-0.41724547183696814,-0.7471120595277271,0.29924375765228534,0.5221238323750388,-0.27841186666961104,-0.5148613195787161,-0.3483316478164739,-0.8913930134147816,-0.13857933601391342,0.13384222641079976,0.07518929356425356,-0.4803578761249542,-0.2416910607670077,-0.5176049269425472,-1.4553930953527918,-0.31304763050307083,-1.2298183896537922,-0.8863881111115149,-0.561600568110373,-0.13706428000865112,-0.949384723415456,-0.47980109899737544,-0.3239169468868803,-0.2257823882963421,-0.8483075107180988,-1.4835314150018977
2018,广西壮族自治区,0.1474163253243887,0.5733364346958495,0.08328859987005788,-0.14635008811266229,0.9215683695555781,1.2715179888567039,-0.38092925686172063,-0.5542388634829444,-0.8376943974618332,-0.3908669936264738,-0.06895773627503622,-0.3208420104678452,-0.35968724304888405,-0.007773307157602591,0.5081953049460856,0.2982598977553954,-0.49584772505630653,-0.2839071290394113,-0.8395630971892373,-0.12057963692074737,0.14830836910225959,0.066033011061304,-0.4074003758183432,-0.2120989850499874,-0.48555476457294533,-1.110836516093104,-0.2903825887297146,-1.0353491225761342,-0.8586722494478461,-0.5078084470967084,-0.11624938319580447,-0.6750531967851926,-0.4095482377699159,-0.19314447912705746,-0.1401560584241632,0.2352847881186335,-1.458713878878296
2019,广西壮族自治区,0.15936736919456956,0.5844236728717692,0.09220449715157499,-0.11929786649170797,0.9554481365714784,1.2730560118943088,-0.3305491000490528,-0.5073334684809473,-0.7914780696889755,-0.32566553262289766,0.020490850560519875,0.3972965057760806,-0.6041084852971421,0.16379724796144246,0.02473801368743001,-0.16822789444994357,-0.3948151521015732,-0.1908494908058761,-0.8141949079271529,-0.07752741483677397,0.15532660021808498,0.07565568333981086,-0.32733944116076935,0.055495594766435175,-0.4278722349634649,-1.0253785987854833,-0.2183401345215468,-1.0615931439946484,-0.8167647989066328,-0.5253036546041018,-0.08638710743632087,-0.6128368907346501,-0.3350688684367845,-0.2093571913959462,-0.008008300948678559,0.4311644767730501,-1.3812763241190833
2020,广西壮族自治区,0.17921942571473953,0.7717744455267181,0.0161566287570351,0.15965126353328926,2.193132491940705,1.9977724672138435,0.5577844910543195,0.16855337327928957,-0.40775034403579824,-0.28986151036972996,0.048883308429934574,1.225387237705485,2.4793398460075404,2.7635145163667443,-0.8930222291920722,-0.2988651488774212,-0.3440424883668268,-0.13596934518097115,-0.7670690892273536,-0.049003304508144205,0.16740003176643464,0.08458801700642625,-0.25720588285380513,0.15412677261626456,-0.1295575122861091,1.390474942096137,0.16012558980461994,1.9310274054750116,-0.6604348825565015,0.8677363127286127,0.035528534438269053,1.2899794240968714,-0.2720859269607765,-0.44430049166457164,0.1247120559092442,-0.493068777104613,-0.896012950152472
2021,广西壮族自治区,0.18948760986888552,0.719341749287565,0.03350612524831376,0.22025891396861666,2.0861853607271774,1.8021359368304717,0.6704827114026571,0.2990661350661569,-0.4724291656198976,-0.16474332087443425,0.15874977583766992,1.1002059692019008,-0.30363634123693817,-0.515634253622525,1.3342052634067503,-0.14891573901274965,0.3875700550937098,0.8317107877833919,-0.37578998721617807,0.24512321391225386,0.1874553882770298,0.00839995497670095,-0.2186935022465875,0.18543393643831915,0.1823458041345742,1.596494098989198,0.5486691630621533,2.0632190536753248,-0.5348873041949,0.654643864335168,0.16439602732775466,1.4546002271111165,-0.19090578668951513,-0.025189590781497517,0.20853878772233253,-0.39658258417494463,-1.0567710897338658
2022,广西壮族自治区,0.19345200661889014,0.6539999690823701,0.0425598361938254,0.2953387094227233,2.0127791988593913,1.6037309649794107,0.8413371562456189,0.4803454590177961,-0.4610114491167011,-0.1251617115359742,0.22790886538880437,0.9178736600400648,-0.11905346997984234,-0.18360475823197558,-0.9579749155922944,-0.23551037501815417,0.5288433684730244,0.9544752874530166,-0.4417416230681075,0.3090284758164079,0.19782872636009502,0.025781435125550794,-0.08411087628750309,0.3065790486193132,0.5433659945348236,-0.4074218969873383,0.98173335408878,-0.5787724240086167,-0.4213005723480944,-0.5361414869716298,0.310145792595459,-0.137251375971261,-0.11892337050698147,-0.006537522232366934,0.28489627870228657,-0.25202919698907206,-1.0956692860862505
2014,新疆维吾尔自治区,-0.7601684181067291,-0.5021441373460575,-0.7577805793980469,-1.014841648198522,-0.19646394196915765,0.8500996765528991,-1.515578005947029,-1.6054216853442655,-0.8405234025225442,-0.8107313749370386,-1.0041065421183597,0.4091949325715687,0.4715149282887559,0.17464546684794938,0.5226102724671144,-0.22835655197257082,-1.7135008318199125,-1.6153471837653743,-0.8603308864662242,-1.0308623215052,-0.7735024727266576,-0.7701171280519331,-0.8169639181994982,-0.9826635693832534,-1.655194520864943,-0.68635034651059,-1.5592201951488487,-0.7117070755093073,-0.8488849467736775,-0.5676928482575886,-1.0161966337338177,-0.7389921929347699,-0.8029834455985778,-0.77462980208541,-0.9878871719036721,-0.9704891622483202,0.43069841197211184
2015,新疆维吾尔自治区,-0.73784987354358,-0.44739952739371414,-0.745953977929405,-0.987452298159039,0.06469259544507999,1.0592708096671961,-1.4082463675200403,-1.519133895753477,-0.8206186708372146,-0.8090159841477715,-0.9102756411333939,0.1847158929761039,-0.21078377245057106,-0.06313876703588578,-1.7349273024474352,1.3854568913286687,-1.5326661804498956,-1.4268458140102651,-0.8170795849669886,-0.9932728728801913,-0.761552493622631,-0.7669640002116259,-0.7789640307699942,-0.9756534870491846,-1.5931219286169476,-0.6089349779281753,-1.487582473829491,-0.5872475956213467,-0.834753734113928,-0.5548869212549365,-1.0003032831742653,-0.6489163529086553,-0.7960261722499461,-0.8258998290359588,-0.952174693753767,-0.538307612232993,0.3796422800557167
2016,新疆维吾尔自治区,-0.7248669794515247,-0.40167710447728744,-0.74239813663722,-0.9741847389126181,0.2919693658434163,1.2669039197438885,-1.3491044443051687,-1.4852604899534783,-0.9176831287862511,-0.7958912593914389,-0.9106336329934864,-0.5085599250778903,-0.6004353455407813,-1.0457975536654252,-1.0476850013162773,-0.3565720557487671,-1.439264111772697,-1.3099272428963364,-0.7967831481474912,-0.9643932912583062,-0.7390053903763358,-0.755115596498072,-0.7771188810128178,-0.8721901165224728,-1.4881354507502287,-1.0938111888033468,-1.3621152782984125,-0.9590663572010303,-0.8466955144546834,-0.419456777883567,-0.9734805621109698,-0.8019609834736074,-0.7780155867763107,-0.9869813650122765,-0.91542381116825,-0.5552957325463194,-0.28488500832320207
2017,新疆维吾尔自治区,-0.7097714211675596,-0.36760622929297004,-0.7321937064734667,-0.962651575714751,0.4105485503990695,1.3745655323762465,-1.3206287034980086,-1.4675547271902867,-0.8610475568845655,-0.7339427206001977,-0.9078314208472441,-0.18790803554267174,-0.7153422259440323,0.3678844882352991,1.769643048106599,-0.32399882307423344,-1.402597902221307,-1.2455027241192733,-0.8957577371711343,-0.9504038552319726,-0.7258895416837369,-0.7515532000409966,-0.7630013499821768,-0.8725848590228378,-1.4377417913363337,-1.3531151360071596,-1.2900728240902446,-1.2176761370317901,-0.8537499988497012,-0.4369598916056545,-0.9551351211738346,-0.9190715038344119,-0.750447868392655,-0.5842798654275874,-0.8799817271711626,-0.9953659542879492,-0.004315672647641265
2018,新疆维吾尔自治区,-0.6986291472935913,-0.3657225764289684,-0.7163267267907472,-0.9648193114458906,0.3018509645563875,1.2915122883455699,-1.3731993019112276,-1.5100724530734393,-0.904980341356784,-0.6671129753306639,-0.8576261486059792,-0.37604686180514313,-1.1287949895136478,-0.6398268015092717,1.5206114390637955,0.15790177023108692,-1.3834323299261704,-1.2144835113747618,-0.838007634079522,-0.9382431822897092,-0.7106393935288698,-0.7413299580921157,-0.6963667778349599,-0.8694949780717046,-1.434429618047457,-1.3883017826179713,-1.2771213716483265,-1.3374054899036083,-0.8827464718697626,-0.5696076177777654,-0.9471793529363767,-1.0074522339379455,-0.6995035951969908,-0.27814643998638056,-0.8605996925195947,-0.758327507655005,-0.2521941515724324
2019,新疆维吾尔自治区,-0.6862122532946345,-0.28111929823554405,-0.7342565332375609,-0.8986166259107502,1.0203843566852888,1.8129020980937076,-0.9986337882170429,-1.2066391713429727,-0.8951712747900702,-0.6351987657765407,-0.8337517949018713,-0.4932866073610529,1.2782341886763913,-0.13582631626358818,-0.4411172558092452,-0.1562249761208395,-1.4294555688081694,-1.2717497502877066,-0.8828049716393231,-0.9405288627053406,-0.6993830143898075,-0.725433727759666,-0.6244817653772889,-0.8141357453480976,-1.332586884853717,-0.3514866894041719,-1.1476068472291492,-0.18774269617796938,-0.8750087829049572,-0.6159927192482351,-0.920616248349051,-0.5644561200001965,-0.6418137522299474,-0.45463301396110695,-0.832296923044808,-0.6914624394292496,-0.46650291859190063
2020,新疆维吾尔自治区,-0.6637369552852466,-0.3320386354704764,-0.6868364435282543,-0.9057347034736548,0.4260767769480241,1.2853601961951495,-1.1697291816360649,-1.3092365831811317,-0.8184183335677727,-0.6269487651525802,-0.8065937917224311,-0.2683564309658543,-1.4720986462660552,0.5325165084841983,-1.4984210974480745,-0.1477452389571277,-1.1010047375429046,-0.8637277980329758,-0.8728028724913961,-0.8707241445304306,-0.6868389620569757,-0.7433965876607975,-0.590153438340844,-0.7878105041168569,-1.2747178295335384,-0.4236629867751173,-1.0918427498089163,-0.2872507772041138,-0.860356428154765,-0.4464200333550891,-0.9006092801972021,-0.5823260997195889,-0.6034020980864238,-0.8220837530871783,-0.7950279743513712,-0.7942909594685736,-0.03953445461974846
2021,新疆维吾尔自治区,-0.6612681058700158,-0.3672821993080161,-0.6781670187707187,-0.8825044808006052,0.2891460519254241,1.0761890630808524,-1.0862514522390745,-1.2012667837685254,-0.7869756988897393,-0.5252221209121576,-0.7670912416432454,0.13558251431817875,-0.14320747613209495,0.023904909572357868,2.2962885379363303,-0.0802420436584065,-1.2120611286273915,-1.0501055447617302,-0.7945395104498412,-0.8782295107283314,-0.6641335000912506,-0.6958890793966056,-0.581279374924362,-0.7578645213305438,-1.1618419966842257,-1.101875305648477,-0.985802732940714,-0.9514781599015861,-0.8197963205790864,-0.388890754407477,-0.8716746228574765,-0.926229570363394,-0.5524621884134787,-0.31784108186241333,-0.7616990547418521,-0.7274037301302777,0.018453129874855763
2022,新疆维吾尔自治区,-0.6620379479501375,-0.40652329108070184,-0.6724521299107697,-0.8623913993511826,0.14515704210784508,0.8670179299665555,-1.0073955546192461,-1.099261579289987,-0.7598505327193923,-0.45508840495616315,-0.7527616916020208,-0.013442859311185698,-0.20787860282928156,-0.026761314347984,0.5732312761201814,-0.2650128913842787,-1.0951894059001686,-0.9591715295545503,-0.762478116291406,-0.8537353511073913,-0.6616393678010709,-0.687203672624092,-0.4718577235473141,-0.7143067281868156,-1.1225929273273838,-0.7815776043332471,-0.9890405960511935,-0.98000082406072,-0.7732843890070709,-0.5724489435654132,-0.8589410181189598,-0.7884928306987284,-0.48780118155048147,-0.0009885694977409716,-0.7318838957871024,-0.7746432744684297,0.06432373628019017
2014,江苏省,1.2137251843166115,0.6174911888419542,1.3647994530317733,1.0743071146160483,-0.77100832428048,-0.810965204060637,-0.04360125037689916,0.12412701737358091,2.108224382196103,1.4405051185608058,1.0475571526193483,-0.24571978446712076,-1.0961966126156555,-0.17222075845961754,0.260218429026924,0.04584398908713407,0.40824940210171945,0.22671683460101152,2.13046644564864,1.244473059174208,1.2254706232043329,1.3617119568084946,1.4037021411411281,0.9157756211654239,0.36780927222560883,-1.2173673743126694,0.19408267917577368,-1.2969452811544382,2.183632933273504,-0.4904918110088081,1.2231497099474238,-0.7641035341737782,1.5210900620615666,0.888239266149169,1.0957610808318823,0.9836167631118544,1.3028105941517658
2015,江苏省,1.2125472762757559,0.5870166441960624,1.346695215283167,1.203096135073727,-0.662310738437797,-0.835573572662319,0.1644907016754255,0.33283109799616856,2.27989691478546,1.7008288380972578,1.5143538490863264,-0.12952716768235428,0.02566498537829662,-0.049141238808634795,0.4138150478425465,0.11470704625362428,0.33948082294323606,0.1766088755521856,2.1896965954567693,1.2095447233383996,1.2325552639470703,1.3595289914766244,1.6425649265464222,1.2866293943531966,0.43248461558836454,-0.7672240342502786,0.2624825373846511,-0.7967296909335744,2.2526222951915362,0.055691060963126475,1.2625985155127872,-0.1526597698299435,1.654409789851997,1.9514146712308083,1.3295111453935171,2.3697352862219567,1.3007672062747386
2016,江苏省,1.2181744610776557,0.6159659438619874,1.3133733638960496,1.377441837386295,-0.40256585798255595,-0.7617484668572729,0.4602003177497814,0.6039298397340263,2.5018906060200794,1.947762461841249,1.6538842626941501,-0.06357076091118853,0.22834695272102815,-0.005882392389582804,0.10527031208302602,-0.23787223912414052,0.5653921942272615,0.40328773791592465,2.364747471119216,1.345341046469416,1.2313652932419168,1.3413913787109955,1.922580565487307,1.8013463912084897,0.5846420381959903,0.20183567384295534,0.4316608849072029,0.1404435196481942,2.4078972165780885,0.5984390154349394,1.3575098506428553,1.047044632388393,1.9162420979040387,2.105193263132794,1.676533637788131,1.651307806344873,1.2882123459642199
